date,symbol,exchange,company_name,stock_price_close,option_symbol,option_expiration,strike,call_put,style,open,high,low,close,bid,ask,mean_price,settlement,iv,volume,open_interest,stock_price_for_iv,forward_price,isinterpolated,delta,vega,gamma,theta,rho
2011-07-15,SPY,EXPIRED,SPDR S&P 500 ETF Trust,131.69,SPY   110716C00132000,2011-07-15,132.0,C,A,0.32,0.4,0.01,0.03,0.03,0.06,-0.045,0.0,6.0,262556,153824,131.69,,*,0.0,0.0,0.0,0.0,0.0
2011-07-15,SPY,EXPIRED,SPDR S&P 500 ETF Trust,131.69,SPY   110716P00120000,2011-07-15,120.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,66,257582,131.69,,*,0.0,0.0,0.0,0.0,0.0
2011-06-20,SPY,NYSEArca,SPDR S&P 500 ETF Trust,127.7,SPY   110820C00135000,2011-08-19,135.0,C,A,0.67,0.75,0.66,0.7,0.7,0.73,0.715,0.0,0.1446,2330,26009,127.7,127.74700000000001,,0.180695,0.136187,0.035134,-0.016546,0.036756
2011-06-20,SPY,NYSEArca,SPDR S&P 500 ETF Trust,127.7,SPY   110820P00119000,2011-08-19,119.0,P,A,1.93,1.93,1.43,1.45,1.39,1.43,1.41,0.0,0.225181,4218,35625,127.7,127.74700000000001,,-0.20522600000000002,0.149911,0.024482,-0.027565,-0.041672
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00135000,2011-08-19,135.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,150,171466,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00119000,2011-08-19,119.0,P,A,5.82,6.42,3.14,6.12,5.8,6.18,-5.99,0.0,6.0,15639,219730,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-06-21,SPY,NYSEArca,SPDR S&P 500 ETF Trust,129.45,SPY   110820C00136000,2011-08-19,136.0,C,A,0.55,0.78,0.54,0.76,0.73,0.77,0.75,0.0,0.137165,6590,13037,129.45,129.497,,0.194603,0.143316,0.038573,-0.016806,0.039508
2011-06-21,SPY,NYSEArca,SPDR S&P 500 ETF Trust,129.45,SPY   110820P00121000,2011-08-19,121.0,P,A,1.61,1.61,1.25,1.37,1.38,1.43,1.405,0.0,0.21960700000000002,5092,33880,129.45,129.497,,-0.20804899999999998,0.150937,0.025172999999999997,-0.027698,-0.042042
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00136000,2011-08-19,136.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,51,118685,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00121000,2011-08-19,121.0,P,A,8.17,8.4,5.23,8.0,7.34,8.54,-7.94,0.0,6.0,2480,76239,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-06-23,SPY,NYSEArca,SPDR S&P 500 ETF Trust,128.30100000000002,SPY   110820C00135000,2011-08-19,135.0,C,A,0.56,0.72,0.5,0.71,0.68,0.75,0.715,0.0,0.142239,6426,37442,128.3,128.192,,0.185928,0.135697,0.037112,-0.016581,0.036136
2011-06-23,SPY,NYSEArca,SPDR S&P 500 ETF Trust,128.30100000000002,SPY   110820P00120000,2011-08-19,120.0,P,A,1.61,1.99,1.36,1.39,1.35,1.41,1.38,0.0,0.219256,23647,95008,128.3,128.192,,-0.20967800000000003,0.14845799999999998,0.025983999999999997,-0.028548,-0.042187999999999996
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00135000,2011-08-19,135.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,150,171466,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00120000,2011-08-19,120.0,P,A,6.83,7.5,4.17,6.95,6.9,7.27,-7.085,0.0,6.0,14187,218736,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-06-24,SPY,NYSEArca,SPDR S&P 500 ETF Trust,126.81,SPY   110820C00134000,2011-08-19,134.0,C,A,0.98,0.98,0.7,0.7,0.7,0.72,0.71,0.0,0.148976,4405,33894,126.81,126.853,,0.181347,0.130947,0.035627,-0.01755,0.034193
2011-06-24,SPY,NYSEArca,SPDR S&P 500 ETF Trust,126.81,SPY   110820P00118000,2011-08-19,118.0,P,A,1.06,1.45,1.06,1.41,1.39,1.43,1.41,0.0,0.236553,17727,36415,126.81,126.853,,-0.2039,0.14374800000000001,0.0242,-0.02967,-0.038471
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00134000,2011-08-19,134.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,6,171214,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00118000,2011-08-19,118.0,P,A,4.95,5.45,2.21,5.15,4.32,5.21,-4.765,0.0,6.0,32971,129265,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-06-27,SPY,NYSEArca,SPDR S&P 500 ETF Trust,127.94,SPY   110820C00134000,2011-08-19,134.0,C,A,0.67,0.95,0.67,0.87,0.88,0.92,0.9,0.0,0.150515,4864,34379,127.94,127.98,,0.21981599999999998,0.144284,0.040331,-0.020646,0.03953
2011-06-27,SPY,NYSEArca,SPDR S&P 500 ETF Trust,127.94,SPY   110820P00119000,2011-08-19,119.0,P,A,1.51,1.6,1.21,1.27,1.22,1.25,1.235,0.0,0.23011900000000002,2658,50331,127.94,127.98,,-0.19100999999999999,0.132975,0.024359,-0.028774,-0.034459
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00134000,2011-08-19,134.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,6,171214,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00119000,2011-08-19,119.0,P,A,5.82,6.42,3.14,6.12,5.8,6.18,-5.99,0.0,6.0,15639,219730,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-06-28,SPY,NYSEArca,SPDR S&P 500 ETF Trust,129.61,SPY   110820C00136000,2011-08-19,136.0,C,A,0.48,0.65,0.48,0.65,0.67,0.7,0.685,0.0,0.139026,2043,21482,129.61,129.65,,0.188046,0.131911,0.039646,-0.017771000000000002,0.033747000000000006
2011-06-28,SPY,NYSEArca,SPDR S&P 500 ETF Trust,129.61,SPY   110820P00122000,2011-08-19,122.0,P,A,1.63,1.63,1.3,1.3,1.25,1.27,1.26,0.0,0.209261,3167,45109,129.61,129.65,,-0.20899099999999998,0.142425,0.02818,-0.028232,-0.037094
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00136000,2011-08-19,136.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,51,118685,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00122000,2011-08-19,122.0,P,A,8.92,9.63,6.35,9.11,8.8,9.38,-9.09,0.0,6.0,13429,167506,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-07-11,SPY,NYSEArca,SPDR S&P 500 ETF Trust,131.97,SPY   110820C00137000,2011-08-19,137.0,C,A,0.92,0.98,0.67,0.79,0.78,0.81,0.795,0.0,0.145644,21098,56279,131.97,131.999,,0.224383,0.129175,0.047661,-0.024276,0.030791000000000002
2011-07-11,SPY,NYSEArca,SPDR S&P 500 ETF Trust,131.97,SPY   110820P00125000,2011-08-19,125.0,P,A,0.9,1.17,0.82,1.02,1.0,1.03,1.015,0.0,0.20534699999999997,40818,193845,131.97,131.999,,-0.199032,0.12041800000000001,0.031512,-0.031554,-0.02915
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00137000,2011-08-19,137.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,410,90031,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00125000,2011-08-19,125.0,P,A,12.37,12.57,9.43,12.0,11.5,12.27,-11.885,0.0,6.0,6572,217064,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-07-12,SPY,NYSEArca,SPDR S&P 500 ETF Trust,131.4,SPY   110820C00137000,2011-08-19,137.0,C,A,0.68,0.85,0.66,0.68,0.68,0.7,0.69,0.0,0.148855,6965,65301,131.4,131.428,,0.200273,0.11879400000000001,0.044397000000000006,-0.023406,0.026679
2011-07-12,SPY,NYSEArca,SPDR S&P 500 ETF Trust,131.4,SPY   110820P00124000,2011-08-19,124.0,P,A,1.0,1.13,0.82,1.11,1.07,1.1,1.085,0.0,0.222815,13457,122056,131.4,131.428,,-0.19903800000000002,0.118353,0.02955,-0.034551,-0.028357999999999998
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00137000,2011-08-19,137.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,410,90031,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00124000,2011-08-19,124.0,P,A,11.2,11.27,8.36,11.12,10.34,11.54,-10.94,0.0,6.0,2160,163045,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-07-13,SPY,NYSEArca,SPDR S&P 500 ETF Trust,131.84,SPY   110820C00137000,2011-08-19,137.0,C,A,0.75,0.99,0.69,0.72,0.68,0.72,0.7,0.0,0.144137,18105,65708,131.84,131.86700000000002,,0.209173,0.12069500000000001,0.047524000000000004,-0.023653999999999998,0.027245
2011-07-13,SPY,NYSEArca,SPDR S&P 500 ETF Trust,131.84,SPY   110820P00125000,2011-08-19,125.0,P,A,1.03,1.22,0.82,1.16,1.13,1.17,1.15,0.0,0.21968600000000002,61611,201637,131.84,131.86700000000002,,-0.211835,0.12276199999999998,0.031529,-0.036075,-0.027219
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00137000,2011-08-19,137.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,410,90031,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00125000,2011-08-19,125.0,P,A,12.37,12.57,9.43,12.0,11.5,12.27,-11.885,0.0,6.0,6572,217064,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-07-14,SPY,NYSEArca,SPDR S&P 500 ETF Trust,130.93,SPY   110820C00137000,2011-08-19,137.0,C,A,0.79,0.88,0.49,0.59,0.57,0.59,0.58,0.0,0.151034,21186,71808,130.93,130.95600000000002,,0.176798,0.10668299999999999,0.041777,-0.0225,0.022259
2011-07-14,SPY,NYSEArca,SPDR S&P 500 ETF Trust,130.93,SPY   110820P00124000,2011-08-19,124.0,P,A,0.91,1.28,0.8,1.11,1.11,1.13,1.12,0.0,0.223563,9607,137561,130.93,130.95600000000002,,-0.208063,0.12019200000000001,0.031301,-0.036586,-0.025838999999999997
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00137000,2011-08-19,137.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,410,90031,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00124000,2011-08-19,124.0,P,A,11.2,11.27,8.36,11.12,10.34,11.54,-10.94,0.0,6.0,2160,163045,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-07-18,SPY,NYSEArca,SPDR S&P 500 ETF Trust,130.61,SPY   110820C00136000,2011-08-19,136.0,C,A,0.42,0.72,0.42,0.54,0.53,0.57,0.55,0.0,0.148424,22952,106566,130.61,130.516,,0.180178,0.101508,0.045728,-0.023024,0.02015
2011-07-18,SPY,NYSEArca,SPDR S&P 500 ETF Trust,130.61,SPY   110820P00123000,2011-08-19,123.0,P,A,0.93,1.18,0.88,0.97,0.96,1.0,0.98,0.0,0.23633400000000002,20053,138397,130.61,130.516,,-0.188243,0.105064,0.029604000000000002,-0.039171,-0.021899000000000002
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820C00136000,2011-08-19,136.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,51,118685,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-08-19,SPY,EXPIRED,SPDR S&P 500 ETF Trust,112.64,SPY   110820P00123000,2011-08-19,123.0,P,A,10.27,10.37,7.39,10.12,9.34,10.54,-9.94,0.0,6.0,9601,169739,112.64,112.641,*,0.0,0.0,0.0,0.0,0.0
2011-07-25,SPY,NYSEArca,SPDR S&P 500 ETF Trust,133.83,SPY   110917C00140000,2011-09-16,140.0,C,A,0.7,0.92,0.67,0.87,0.79,0.82,0.805,0.0,0.13906,3239,69756,133.83,133.873,,0.20662199999999997,0.145575,0.040253,-0.019256,0.038984
2011-07-25,SPY,NYSEArca,SPDR S&P 500 ETF Trust,133.83,SPY   110917P00125000,2011-09-16,125.0,P,A,1.37,1.41,1.19,1.3,1.29,1.32,1.305,0.0,0.22305300000000003,59051,171905,133.83,133.873,,-0.197879,0.14185799999999998,0.024454,-0.029687,-0.040349
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917C00140000,2011-09-16,140.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,3,80108,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917P00125000,2011-09-16,125.0,P,A,3.75,4.6,3.1,3.25,3.12,3.39,-3.255,0.0,6.0,18261,215810,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-07-26,SPY,NYSEArca,SPDR S&P 500 ETF Trust,133.33,SPY   110917C00140000,2011-09-16,140.0,C,A,0.82,0.82,0.66,0.66,0.64,0.67,0.655,0.0,0.136542,3004,71044,133.33,133.372,,0.17996199999999998,0.13203499999999999,0.038182,-0.017471,0.03325
2011-07-26,SPY,NYSEArca,SPDR S&P 500 ETF Trust,133.33,SPY   110917P00124000,2011-09-16,124.0,P,A,1.18,1.35,1.14,1.33,1.32,1.35,1.335,0.0,0.23609000000000002,2411,115353,133.33,133.372,,-0.194046,0.141007,0.023233,-0.031376,-0.03583
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917C00140000,2011-09-16,140.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,3,80108,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917P00124000,2011-09-16,124.0,P,A,2.81,3.61,2.15,2.25,2.08,2.39,-2.235,0.0,6.0,21144,114356,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-07-27,SPY,NYSEArca,SPDR S&P 500 ETF Trust,130.6,SPY   110917C00137000,2011-09-16,137.0,C,A,1.38,1.38,0.92,0.96,0.88,0.93,0.905,0.0,0.155498,8757,46432,130.6,130.64,,0.215083,0.142674,0.0385,-0.021909,0.037984
2011-07-27,SPY,NYSEArca,SPDR S&P 500 ETF Trust,130.6,SPY   110917P00121000,2011-09-16,121.0,P,A,1.05,1.51,1.05,1.51,1.47,1.52,1.495,0.0,0.259802,36725,67370,130.6,130.64,,-0.20078900000000002,0.141009,0.022219,-0.03488,-0.035708
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917C00137000,2011-09-16,137.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,5,48217,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917P00121000,2011-09-16,121.0,P,A,0.5,0.99,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,273833,145644,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-07-28,SPY,NYSEArca,SPDR S&P 500 ETF Trust,130.22,SPY   110917C00137000,2011-09-16,137.0,C,A,0.97,1.06,0.85,0.87,0.84,0.88,0.86,0.0,0.159556,6452,46899,130.22,130.259,,0.204679,0.136811,0.036913,-0.021979,0.035332999999999996
2011-07-28,SPY,NYSEArca,SPDR S&P 500 ETF Trust,130.22,SPY   110917P00120000,2011-09-16,120.0,P,A,1.3,1.46,1.04,1.46,1.41,1.46,1.435,0.0,0.269049,6011,434106,130.22,130.259,,-0.19095299999999998,0.131418,0.021074000000000002,-0.035282,-0.033417
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917C00137000,2011-09-16,137.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,5,48217,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917P00120000,2011-09-16,120.0,P,A,0.26,0.48,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,261378,393179,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-07-29,SPY,NYSEArca,SPDR S&P 500 ETF Trust,129.33,SPY   110917C00137000,2011-09-16,137.0,C,A,0.66,0.85,0.63,0.74,0.63,0.84,0.735,0.0,0.16469,8467,48600,129.33,129.368,,0.178817,0.12382699999999999,0.033485,-0.02094,0.030060000000000003
2011-07-29,SPY,NYSEArca,SPDR S&P 500 ETF Trust,129.33,SPY   110917P00120000,2011-09-16,120.0,P,A,1.72,1.89,1.33,1.67,1.4,1.65,1.525,0.0,0.26518200000000003,47182,432465,129.33,129.368,,-0.205301,0.136994,0.022716999999999998,-0.036439,-0.034798
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917C00137000,2011-09-16,137.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,5,48217,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917P00120000,2011-09-16,120.0,P,A,0.26,0.48,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,261378,393179,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-08-01,SPY,NYSEArca,SPDR S&P 500 ETF Trust,128.78,SPY   110917C00135000,2011-09-16,135.0,C,A,1.47,1.48,0.77,0.82,0.79,0.84,0.815,0.0,0.156599,13216,104311,128.78,128.815,,0.20728200000000002,0.13075,0.039948000000000004,-0.022406,0.032614
2011-08-01,SPY,NYSEArca,SPDR S&P 500 ETF Trust,128.78,SPY   110917P00119000,2011-09-16,119.0,P,A,1.01,1.7,0.98,1.3,1.33,1.39,1.36,0.0,0.269936,17794,76067,128.78,128.815,,-0.190588,0.123661,0.022115,-0.036458,-0.030311
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917C00135000,2011-09-16,135.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,1,116059,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917P00119000,2011-09-16,119.0,P,A,0.12,0.22,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,128068,165159,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-08-02,SPY,NYSEArca,SPDR S&P 500 ETF Trust,125.49,SPY   110917C00132000,2011-09-16,132.0,C,A,1.67,1.73,0.87,0.88,0.86,0.9,0.88,0.0,0.17193,14841,100368,125.49,125.525,,0.21094699999999997,0.127324,0.038144,-0.024475999999999998,0.031550999999999996
2011-08-02,SPY,NYSEArca,SPDR S&P 500 ETF Trust,125.49,SPY   110917P00116000,2011-09-16,116.0,P,A,1.0,1.35,0.88,1.34,1.4,1.44,1.42,0.0,0.280146,8222,91047,125.49,125.525,,-0.19729000000000002,0.122347,0.022494,-0.037926999999999995,-0.032274000000000004
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917C00132000,2011-09-16,132.0,C,A,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.0,6.0,0,97604,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917P00116000,2011-09-16,116.0,P,A,0.03,0.05,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,11546,159455,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-08-03,SPY,NYSEArca,SPDR S&P 500 ETF Trust,126.17,SPY   110917C00133000,2011-09-16,133.0,C,A,0.74,0.77,0.4,0.7,0.66,0.71,0.685,0.0,0.161667,11995,69166,126.17,126.205,,0.182361,0.11589,0.037355,-0.021426,0.026911
2011-08-03,SPY,NYSEArca,SPDR S&P 500 ETF Trust,126.17,SPY   110917P00117000,2011-09-16,117.0,P,A,1.42,1.95,1.32,1.37,1.34,1.39,1.365,0.0,0.271281,23196,118614,126.17,126.205,,-0.197373,0.12166700000000001,0.023371,-0.037347000000000005,-0.031665
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917C00133000,2011-09-16,133.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,8,83043,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917P00117000,2011-09-16,117.0,P,A,0.01,0.05,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,33283,164255,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-08-09,SPY,NYSEArca,SPDR S&P 500 ETF Trust,117.48,SPY   110917C00126000,2011-09-16,126.0,C,A,0.65,0.87,0.37,0.86,0.83,0.94,0.885,0.0,0.23703600000000002,6532,48418,117.48,117.35600000000001,,0.18632100000000001,0.101582,0.029825,-0.031083,0.021866999999999998
2011-08-09,SPY,NYSEArca,SPDR S&P 500 ETF Trust,117.48,SPY   110917P00106000,2011-09-16,106.0,P,A,3.24,4.4,1.72,1.72,1.63,1.76,1.695,0.0,0.393542,35408,48619,117.48,117.35600000000001,,-0.193227,0.10388,0.018371000000000002,-0.05439600000000001,-0.025398
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917C00126000,2011-09-16,126.0,C,A,0.01,0.02,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,10097,120659,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-09-16,SPY,EXPIRED,SPDR S&P 500 ETF Trust,121.521,SPY   110917P00106000,2011-09-16,106.0,P,A,0.01,0.02,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,740,100185,121.52,,*,0.0,0.0,0.0,0.0,0.0
2011-08-11,SPY,NYSEArca,SPDR S&P 500 ETF Trust,117.33,SPY   110930C00127000,2011-09-30,127.0,C,A,0.68,1.4,0.68,1.14,1.09,1.18,1.135,0.0,0.250881,917,5142,117.33,116.819,,0.19578299999999998,0.119799,0.025322,-0.028044,0.029913
2011-08-11,SPY,NYSEArca,SPDR S&P 500 ETF Trust,117.33,SPY   110930P00104000,2011-09-30,104.0,P,A,3.05,3.05,1.97,2.05,2.13,2.21,2.17,0.0,0.41332399999999997,805,4778,117.33,116.819,,-0.200546,0.121547,0.015594,-0.052277,-0.035206
2011-09-30,SPY,EXPIRED,SPDR S&P 500 ETF Trust,113.15,SPY   110930C00127000,2011-09-30,127.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,7,88861,113.15,,*,0.0,0.0,0.0,0.0,0.0
2011-09-30,SPY,EXPIRED,SPDR S&P 500 ETF Trust,113.15,SPY   110930P00104000,2011-09-30,104.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,35,33271,113.15,,,0.0,0.0,0.0,0.0,0.0
2011-08-12,SPY,NYSEArca,SPDR S&P 500 ETF Trust,118.12,SPY   110930C00127000,2011-09-30,127.0,C,A,1.24,1.29,1.1,1.15,1.1,1.3,1.2,0.0,0.244167,1062,6099,118.12,117.69200000000001,,0.20927800000000002,0.124275,0.027174,-0.029126,0.031575
2011-08-12,SPY,NYSEArca,SPDR S&P 500 ETF Trust,118.12,SPY   110930P00105000,2011-09-30,105.0,P,A,1.91,2.15,1.75,1.8,1.85,2.07,1.96,0.0,0.394136,779,39286,118.12,117.69200000000001,,-0.19308499999999998,0.11748499999999999,0.016105,-0.049492,-0.033026
2011-09-30,SPY,EXPIRED,SPDR S&P 500 ETF Trust,113.15,SPY   110930C00127000,2011-09-30,127.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,7,88861,113.15,,*,0.0,0.0,0.0,0.0,0.0
2011-09-30,SPY,EXPIRED,SPDR S&P 500 ETF Trust,113.15,SPY   110930P00105000,2011-09-30,105.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,1283,120127,113.15,,,0.0,0.0,0.0,0.0,0.0
2011-08-23,SPY,NYSEArca,SPDR S&P 500 ETF Trust,116.44,SPY   110930C00124000,2011-09-30,124.0,C,A,0.65,1.07,0.65,1.07,1.0,1.07,1.035,0.0,0.24513200000000002,4193,5277,116.44,116.46799999999999,,0.20923000000000003,0.108456,0.032167,-0.035662,0.022903
2011-08-23,SPY,NYSEArca,SPDR S&P 500 ETF Trust,116.44,SPY   110930P00105000,2011-09-30,105.0,P,A,2.81,3.01,1.82,1.94,1.86,1.92,1.89,0.0,0.405491,14831,38007,116.44,116.46799999999999,,-0.206958,0.10677400000000001,0.018926,-0.057011,-0.025152
2011-09-30,SPY,EXPIRED,SPDR S&P 500 ETF Trust,113.15,SPY   110930C00124000,2011-09-30,124.0,C,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,6.0,186,53712,113.15,,*,0.0,0.0,0.0,0.0,0.0
2011-09-30,SPY,EXPIRED,SPDR S&P 500 ETF Trust,113.15,SPY   110930P00105000,2011-09-30,105.0,P,A,0.01,0.01,0.01,0.01,0.0,0.01,-0.0,0.0,-1.0,1283,120127,113.15,,,0.0,0.0,0.0,0.0,0.0
2011-08-24,SPY,NYSEArca,SPDR S&P 500 ETF Trust,118.08,SPY   110930C00126000,2011-09-30,126.0,C,A,0.6,0.75,0.6,0.75,0.79,0.88,0.835,0.0,0.232023,65,19028,118.08,118.10799999999999,,0.1839,0.099424,0.031362,-0.032038,0.019992
2011-08-24,SPY,NYSEArca,SPDR S&P 500 ETF Trust,118.08,SPY   110930P00106000,2011-09-30,106.0,P,A,2.01,2.13,1.65,1.65,1.72,1.81,1.765,0.0,0.407916,95,4588,118.08,118.10799999999999,,-0.195464,0.10660399999999999,0.018178,-0.057003,-0.02339
